Plate,Plate ID,Well,Well Number,Characteristics [Organism],Term Source 1 REF,Term Source 1 Accession,Characteristics [Cell Line],Term Source 2 REF,Term Source 2 Accession,Cell Type,Gene Symbol,Comment [Gene Comments],Gene Identifier,RefSeq Accession,RefSeq GI Number,Control Type,Duplex Number 1,Duplex Number 2,Duplex Number 3,Duplex Number 4,Reagent Design Gene Annotation Build,Analysis Gene Annotation Build,Comment [Image File Path]
MDA231_plate_97c,97c,B7,19,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLR1,,7096,NM_003263,41350336,,,,D-008086-04,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_97c
MDA231_plate_97d,97d,B7,19,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLR1,,7096,NM_003263,41350336,,,,D-008086-04,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_97d
MDA231_plate_97a,97a,B7,19,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLR1,,7096,NM_003263,41350336,,,,D-008086-04,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_97a
MDA231_plate_97d,97d,C6,30,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLR1,,7096,NM_003263,41350336,,,D-008086-03,,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_97d
MDA231_plate_97b,97b,C6,30,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLR1,,7096,NM_003263,41350336,,,D-008086-03,,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_97b
MDA231_plate_97a,97a,E4,52,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLR1,,7096,NM_003263,41350336,,D-008086-01,,,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_97a
MDA231_plate_97d,97d,E4,52,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLR1,,7096,NM_003263,41350336,,D-008086-01,,,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_97d
MDA231_plate_97b,97b,E4,52,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLR1,,7096,NM_003263,41350336,,D-008086-01,,,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_97b
MDA231_plate_97c,97c,C6,30,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLR1,,7096,NM_003263,41350336,,,D-008086-03,,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_97c
MDA231_plate_97a,97a,C6,30,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLR1,,7096,NM_003263,41350336,,,D-008086-03,,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_97a
MDA231_plate_97c,97c,E4,52,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLR1,,7096,NM_003263,41350336,,D-008086-01,,,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_97c
MDA231_plate_95c,95c,F9,69,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLX3,,30012,NM_021025,50355977,,,,,D-014111-20,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95c
MDA231_plate_95d,95d,F9,69,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLX3,,30012,NM_021025,50355977,,,,,D-014111-20,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95d
MDA231_plate_95d,95d,B2,14,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,smartpool,TLX3,,30012,NM_021025,50355977,,D-014111-02,D-014111-04,D-014111-19,D-014111-20,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95d
MDA231_plate_95c,95c,B2,14,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,smartpool,TLX3,,30012,NM_021025,50355977,,D-014111-02,D-014111-04,D-014111-19,D-014111-20,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95c
MDA231_plate_95a,95a,B2,14,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,smartpool,TLX3,,30012,NM_021025,50355977,,D-014111-02,D-014111-04,D-014111-19,D-014111-20,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95a
MDA231_plate_95b,95b,B2,14,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,smartpool,TLX3,,30012,NM_021025,50355977,,D-014111-02,D-014111-04,D-014111-19,D-014111-20,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95b
MDA231_plate_95b,95b,F9,69,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLX3,,30012,NM_021025,50355977,,,,,D-014111-20,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95b
MDA231_plate_95a,95a,F9,69,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLX3,,30012,NM_021025,50355977,,,,,D-014111-20,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95a
MDA231_plate_95b,95b,B8,20,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLX3,,30012,NM_021025,50355977,,,,D-014111-19,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95b
MDA231_plate_95d,95d,B8,20,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLX3,,30012,NM_021025,50355977,,,,D-014111-19,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95d
MDA231_plate_95d,95d,F2,62,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLX3,,30012,NM_021025,50355977,,,D-014111-04,,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95d
MDA231_plate_95a,95a,B8,20,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLX3,,30012,NM_021025,50355977,,,,D-014111-19,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95a
MDA231_plate_95c,95c,B8,20,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLX3,,30012,NM_021025,50355977,,,,D-014111-19,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95c
MDA231_plate_95b,95b,H4,88,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLX3,,30012,NM_021025,50355977,,D-014111-02,,,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95b
MDA231_plate_95c,95c,F2,62,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLX3,,30012,NM_021025,50355977,,,D-014111-04,,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95c
MDA231_plate_95b,95b,F2,62,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLX3,,30012,NM_021025,50355977,,,D-014111-04,,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95b
MDA231_plate_95a,95a,F2,62,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLX3,,30012,NM_021025,50355977,,,D-014111-04,,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95a
MDA231_plate_95a,95a,H4,88,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLX3,,30012,NM_021025,50355977,,D-014111-02,,,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95a
MDA231_plate_95c,95c,H4,88,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLX3,,30012,NM_021025,50355977,,D-014111-02,,,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95c
MDA231_plate_95d,95d,H4,88,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TLX3,,30012,NM_021025,50355977,,D-014111-02,,,,,,./Validation PKT screen MDA-MB-231/MDA231 hits validation set2/MDA231_plate_95d
Hs578T_Val-2457c,2457c,B9,21,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TMEM189-UBE2V1,,387522,NM_003349,40806191,,,,,D-032200-28,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2457c
Hs578T_Val-2457d,2457d,B9,21,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TMEM189-UBE2V1,,387522,NM_003349,40806191,,,,,D-032200-28,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2457d
Hs578T_Val-2457a,2457a,B9,21,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TMEM189-UBE2V1,,387522,NM_003349,40806191,,,,,D-032200-28,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2457a
Hs578T_Val-2457b,2457b,B9,21,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TMEM189-UBE2V1,,387522,NM_003349,40806191,,,,,D-032200-28,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2457b
Hs578T_Val-2601c,2601c,E4,52,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIB1,,10221,NM_025195,40788016,,,,,D-003633-06,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601c
Hs578T_Val-2601d,2601d,E5,53,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,smartpool,TRIB1,,10221,NM_025195,40788016,,D-003633-01,D-003633-03,D-003633-05,D-003633-06,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601d
Hs578T_Val-2601d,2601d,E4,52,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIB1,,10221,NM_025195,40788016,,,,,D-003633-06,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601d
Hs578T_Val-2601c,2601c,E5,53,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,smartpool,TRIB1,,10221,NM_025195,40788016,,D-003633-01,D-003633-03,D-003633-05,D-003633-06,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601c
Hs578T_Val-2601b,2601b,E5,53,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,smartpool,TRIB1,,10221,NM_025195,40788016,,D-003633-01,D-003633-03,D-003633-05,D-003633-06,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601b
Hs578T_Val-2601a,2601a,E4,52,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIB1,,10221,NM_025195,40788016,,,,,D-003633-06,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601a
Hs578T_Val-2601b,2601b,E4,52,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIB1,,10221,NM_025195,40788016,,,,,D-003633-06,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601b
Hs578T_Val-2601a,2601a,E5,53,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,smartpool,TRIB1,,10221,NM_025195,40788016,,D-003633-01,D-003633-03,D-003633-05,D-003633-06,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601a
Hs578T_Val-2601c,2601c,E3,51,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIB1,,10221,NM_025195,40788016,,,D-003633-03,,,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601c
Hs578T_Val-2601b,2601b,E2,50,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIB1,,10221,NM_025195,40788016,,,,D-003633-05,,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601b
Hs578T_Val-2601a,2601a,E2,50,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIB1,,10221,NM_025195,40788016,,,,D-003633-05,,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601a
Hs578T_Val-2601d,2601d,E2,50,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIB1,,10221,NM_025195,40788016,,,,D-003633-05,,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601d
Hs578T_Val-2601c,2601c,E2,50,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIB1,,10221,NM_025195,40788016,,,,D-003633-05,,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601c
Hs578T_Val-2601c,2601c,E6,54,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIB1,,10221,NM_025195,40788016,,D-003633-01,,,,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601c
Hs578T_Val-2601b,2601b,E3,51,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIB1,,10221,NM_025195,40788016,,,D-003633-03,,,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601b
Hs578T_Val-2601d,2601d,E6,54,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIB1,,10221,NM_025195,40788016,,D-003633-01,,,,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601d
Hs578T_Val-2601b,2601b,E6,54,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIB1,,10221,NM_025195,40788016,,D-003633-01,,,,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601b
Hs578T_Val-2601d,2601d,E3,51,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIB1,,10221,NM_025195,40788016,,,D-003633-03,,,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601d
Hs578T_Val-2601a,2601a,E3,51,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIB1,,10221,NM_025195,40788016,,,D-003633-03,,,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601a
Hs578T_Val-2601a,2601a,E6,54,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIB1,,10221,NM_025195,40788016,,D-003633-01,,,,,,./Validation PKT screen Hs578T/Hs578T Validation set 1/Hs578T_Val-2601a
MDA231_Val-2601b,2601b,E5,53,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,smartpool,TRIB1,,10221,NM_025195,40788016,,D-003633-01,D-003633-03,D-003633-05,D-003633-06,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601b
MDA231_Val-2601b,2601b,E4,52,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TRIB1,,10221,NM_025195,40788016,,,,,D-003633-06,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601b
MDA231_Val-2601c,2601c,E5,53,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,smartpool,TRIB1,,10221,NM_025195,40788016,,D-003633-01,D-003633-03,D-003633-05,D-003633-06,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601c
MDA231_Val-2601d,2601d,E5,53,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,smartpool,TRIB1,,10221,NM_025195,40788016,,D-003633-01,D-003633-03,D-003633-05,D-003633-06,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601d
MDA231_Val-2601d,2601d,E4,52,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TRIB1,,10221,NM_025195,40788016,,,,,D-003633-06,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601d
MDA231_Val-2601c,2601c,E4,52,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TRIB1,,10221,NM_025195,40788016,,,,,D-003633-06,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601c
MDA231_Val-2601a,2601a,E4,52,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TRIB1,,10221,NM_025195,40788016,,,,,D-003633-06,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601a
MDA231_Val-2601a,2601a,E5,53,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,smartpool,TRIB1,,10221,NM_025195,40788016,,D-003633-01,D-003633-03,D-003633-05,D-003633-06,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601a
MDA231_Val-2601c,2601c,E2,50,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TRIB1,,10221,NM_025195,40788016,,,,D-003633-05,,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601c
MDA231_Val-2601a,2601a,E2,50,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TRIB1,,10221,NM_025195,40788016,,,,D-003633-05,,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601a
MDA231_Val-2601d,2601d,E2,50,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TRIB1,,10221,NM_025195,40788016,,,,D-003633-05,,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601d
MDA231_Val-2601b,2601b,E2,50,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TRIB1,,10221,NM_025195,40788016,,,,D-003633-05,,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601b
MDA231_Val-2601c,2601c,E6,54,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TRIB1,,10221,NM_025195,40788016,,D-003633-01,,,,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601c
MDA231_Val-2601d,2601d,E3,51,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TRIB1,,10221,NM_025195,40788016,,,D-003633-03,,,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601d
MDA231_Val-2601c,2601c,E3,51,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TRIB1,,10221,NM_025195,40788016,,,D-003633-03,,,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601c
MDA231_Val-2601a,2601a,E3,51,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TRIB1,,10221,NM_025195,40788016,,,D-003633-03,,,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601a
MDA231_Val-2601a,2601a,E6,54,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TRIB1,,10221,NM_025195,40788016,,D-003633-01,,,,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601a
MDA231_Val-2601b,2601b,E3,51,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TRIB1,,10221,NM_025195,40788016,,,D-003633-03,,,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601b
MDA231_Val-2601d,2601d,E6,54,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TRIB1,,10221,NM_025195,40788016,,D-003633-01,,,,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601d
MDA231_Val-2601b,2601b,E6,54,Homo sapiens,NCBITaxon,NCBITaxon_9606,MDAMB231,EFO,EFO_0001209,single,TRIB1,,10221,NM_025195,40788016,,D-003633-01,,,,,,./Validation PKT screen MDA-MB-231/MDA231 Validation set 1/MDA231_Val-2601b
Hs578T_Val-2489d,2489d,A7,7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIM25,,7706,NM_005082,15208652,,,,,D-006585-04,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489d
Hs578T_Val-2489c,2489c,A7,7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIM25,,7706,NM_005082,15208652,,,,,D-006585-04,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489c
Hs578T_Val-2489a,2489a,A7,7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIM25,,7706,NM_005082,15208652,,,,,D-006585-04,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489a
Hs578T_Val-2489d,2489d,C11,35,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,smartpool,TRIM25,,7706,NM_005082,15208652,,D-006585-01,D-006585-02,D-006585-03,D-006585-04,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489d
Hs578T_Val-2489a,2489a,C11,35,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,smartpool,TRIM25,,7706,NM_005082,15208652,,D-006585-01,D-006585-02,D-006585-03,D-006585-04,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489a
Hs578T_Val-2489c,2489c,C11,35,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,smartpool,TRIM25,,7706,NM_005082,15208652,,D-006585-01,D-006585-02,D-006585-03,D-006585-04,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489c
Hs578T_Val-2489b,2489b,A7,7,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIM25,,7706,NM_005082,15208652,,,,,D-006585-04,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489b
Hs578T_Val-2489b,2489b,C11,35,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,smartpool,TRIM25,,7706,NM_005082,15208652,,D-006585-01,D-006585-02,D-006585-03,D-006585-04,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489b
Hs578T_Val-2489d,2489d,D9,45,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIM25,,7706,NM_005082,15208652,,,,D-006585-03,,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489d
Hs578T_Val-2489b,2489b,D9,45,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIM25,,7706,NM_005082,15208652,,,,D-006585-03,,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489b
Hs578T_Val-2489c,2489c,D9,45,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIM25,,7706,NM_005082,15208652,,,,D-006585-03,,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489c
Hs578T_Val-2489a,2489a,D9,45,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIM25,,7706,NM_005082,15208652,,,,D-006585-03,,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489a
Hs578T_Val-2489c,2489c,G6,78,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIM25,,7706,NM_005082,15208652,,,D-006585-02,,,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489c
Hs578T_Val-2489b,2489b,G6,78,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIM25,,7706,NM_005082,15208652,,,D-006585-02,,,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489b
Hs578T_Val-2489d,2489d,G6,78,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIM25,,7706,NM_005082,15208652,,,D-006585-02,,,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489d
Hs578T_Val-2489b,2489b,C5,29,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIM25,,7706,NM_005082,15208652,,D-006585-01,,,,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489b
Hs578T_Val-2489a,2489a,G6,78,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIM25,,7706,NM_005082,15208652,,,D-006585-02,,,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489a
Hs578T_Val-2489c,2489c,C5,29,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIM25,,7706,NM_005082,15208652,,D-006585-01,,,,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489c
Hs578T_Val-2489a,2489a,C5,29,Homo sapiens,NCBITaxon,NCBITaxon_9606,HS578T,EFO,EFO_0001192,single,TRIM25,,7706,NM_005082,15208652,,D-006585-01,,,,,,./Validation PKT screen Hs578T/Hs578T Validation set 2/Hs578T_Val-2489a
